0,0,0,0.6415944981575012,0.6264441591784339,0.6397062822057178,0.6601626016260163,0.521181001283697,0.5824964131994261,0.25288831835686776
0,0,1,0.6180092573165894,0.6546854942233633,0.6704622792461288,0.705982905982906,0.5301668806161746,0.6055718475073313,0.3093709884467266
0,0,2,0.6126366257667542,0.6617458279845956,0.6858369820101147,0.7210526315789474,0.527599486521181,0.6093402520385471,0.32349165596919127
0,0,3,0.6024216365814209,0.6630295250320924,0.6952677884322251,0.7159863945578231,0.540436456996149,0.6159473299195319,0.3260590500641849
0,0,4,0.5987195110321045,0.6681643132220796,0.7023322418887321,0.7133550488599348,0.5622593068035944,0.6288585786073223,0.3363286264441592
0,0,5,0.5955408644676209,0.6777920410783055,0.7103013804274926,0.7468805704099821,0.5378690629011553,0.6253731343283583,0.3555840821566111
0,0,6,0.5894283246994019,0.6810012836970475,0.7134916724479723,0.7465034965034965,0.5481386392811296,0.6321243523316061,0.362002567394095
0,0,7,0.5889748287200928,0.6822849807445442,0.7108451802037106,0.7473867595818815,0.5507060333761232,0.6341463414634146,0.3645699614890886
0,0,8,0.5848671793937683,0.6797175866495507,0.7117696398232817,0.7447552447552448,0.5468549422336328,0.6306439674315322,0.35943517329910146
0,0,9,0.585245988368988,0.6938382541720154,0.7126677333930964,0.7612456747404844,0.5648267008985879,0.6484893146647015,0.3876765083440308
0,0,10,0.5762447023391724,0.6919127086007703,0.7318704570060361,0.7504187604690117,0.5750962772785623,0.6511627906976744,0.3838254172015404
0,0,11,0.5755938553810119,0.6887034659820283,0.727426129744035,0.7525773195876289,0.5622593068035944,0.6436443791329904,0.3774069319640565
0,0,12,0.5721235823631287,0.689987163029525,0.7294711464782373,0.7517006802721088,0.5673940949935815,0.6466715435259692,0.37997432605905
0,0,13,0.5684761381149293,0.6944801026957638,0.7321917932374379,0.7327188940092166,0.6123234916559692,0.6671328671328671,0.38896020539152765
0,0,14,0.5660641479492188,0.693196405648267,0.7377352551986434,0.7487603305785124,0.5815147625160462,0.6546242774566473,0.386392811296534
0,0,15,0.5605998289585113,0.6944801026957638,0.7424943271796072,0.7431781701444623,0.5943517329910141,0.6604850213980029,0.38896020539152765
0,0,16,0.5614825558662414,0.6976893453145058,0.7426393404532654,0.7483870967741936,0.5956354300385109,0.6633309506790566,0.39537869062901154
0,0,17,0.5621255481243134,0.7150192554557124,0.7380186902335208,0.76049766718507,0.6277278562259306,0.6877637130801688,0.43003851091142486
0,0,18,0.5570556950569153,0.7041078305519898,0.7521805547087294,0.765,0.5892169448010269,0.6656997824510515,0.40821566110397944
0,0,19,0.5548931539058686,0.7015404364569962,0.7560085755576831,0.755700325732899,0.5956354300385109,0.6661880832735103,0.4030808729139923
0,0,20,0.5506049335002899,0.7137355584082157,0.7562837712020116,0.7496251874062968,0.6418485237483954,0.6915629322268326,0.42747111681643135
